company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,day,month,year,zone,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.23,3.096153846
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.51,6.865384615
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,1.09,14.67307692
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,1.9,25.57692308
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.52,7
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,No,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Shell fish,Un id,Not applicable,Black crab,0.23,3.096153846
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.52,7
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoviella lepidentostole,EVL,Broadband anchovy,0.03,0.403846154
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.21,2.826923077
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,0.77,10.36538462
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,1.12,15.07692308
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.02,0.269230769
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,31.43
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,0.22,2.961538462
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.09,1.211538462
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.03,0.403846154
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.14,1.884615385
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,2
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Purple crab,0.23,3.096153846
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.05,0.673076923
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,280
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.08,1.076923077
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.26,3.5
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.56,7.538461538
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.34,4.576923077
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.16,2.153846154
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.08,1.076923077
NHS,01/08/2019,10/08/2019,10,5,5,29,05/08/2019,5,8,2019,6,Night,6:15:00 pm,10:00:00 pm,3:45,3.75,7,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.34,4.576923077
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.09,0.853658537
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,0.33,3.130081301
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Polymixiiformes,Polymixiidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Polymixia lowei,NA,Beard fish,0.36,3.414634146
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,1.91,18.11653117
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.95,9.010840108
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.32,3.035230352
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,0.71,6.734417344
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,2.9,27.50677507
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,7.6,72.08672087
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.03,0.284552846
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,31.43
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Decapoda,Aethridae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus pudibundus,HUY,Flecked box crab,0.06,0.569105691
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Conodon nobilis,BRG,Grunt,0.13,1.233062331
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,0.7,6.639566396
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.04,0.379403794
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.1,0.948509485
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.03,0.284552846
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.11,1.043360434
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,3
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Purple crab,0.35,3.319783198
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.28,2.655826558
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,420
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.6,5.691056911
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.3,2.845528455
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.11,1.043360434
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.25,2.371273713
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.12,1.138211382
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.04,0.379403794
NHS,01/08/2019,10/08/2019,10,5,6,30,05/08/2019,5,8,2019,6,Night,2:15:00 pm,6:00:00 pm,3:45,3.75,8,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.03,0.284552846
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.43,7.411958763
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.42,7.239587629
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,9.5,163.7525773
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.35,6.032989691
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.32,5.515876289
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.5,8.618556701
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.61,10.51463918
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,2,34.4742268
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Rhinopristiformes,Rhinobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Pseudobatos percellens,NA,Chola guitarfish,0.33,5.688247423
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,7,120.6597938
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,11,189.6082474
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Arius proops,AXP,Cuirass,0.8,13.78969072
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.45,7.756701031
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,46.38
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,6.68,115.1439175
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.05,0.86185567
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.32,5.515876289
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,8,137.8969072
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.8
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.12,2.068453608
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,480
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,3,51.71134021
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.8,13.78969072
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,4,68.94845361
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.45,7.756701031
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.6,10.34226804
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.12,2.068453608
NHS,14/09/2019,19/09/2019,6,6,1,31,15/09/2019,15,9,2019,6,Night,4:06:00 am,8:00:00 am,3:54,3.9,7,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.35,6.032989691
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,15,9,2019,6,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.01,0.32205874
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,15,9,2019,6,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.32,10.3058797
NHS,14/09/2019,19/09/2019,6,6,2,32,15/09/2019,15,9,2019,6,Day,3:10:00 pm,7:30:00 pm,4:20,4.33,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,4.5,144.9264332
